bowler,0
A Kumble,6.646998982706002
GD McGrath,6.674772036474164
M Muralitharan,6.698292220113852
J Yadav,6.738693467336684
SP Narine,6.7612156295224315
RE van der Merwe,6.791208791208792
DW Steyn,6.791411042944786
DL Vettori,6.83312101910828
Rashid Khan,6.907962771458118
J Botha,6.922425952045134
