batter,0
AD Russell,164.22442244224422
H Klaasen,161.99021207177816
SP Narine,155.8943089430894
N Pooran,154.7681539807524
LS Livingstone,154.1871921182266
GJ Maxwell,150.4885993485342
RM Patidar,149.625468164794
Abhishek Sharma,148.86486486486484
V Sehwag,148.82705946535734
AB de Villiers,148.58044164037855
